cenario;dia;seed;genotipo_teste;classe_real_nirrig;classe_predita_nirrig;score_nirrig
BR16+EMB48→CD202;D02;45;CD202;0;0;0.232
BR16+EMB48→CD202;D02;45;CD202;0;0;0.244
BR16+EMB48→CD202;D02;45;CD202;0;0;0.264
BR16+EMB48→CD202;D02;45;CD202;0;0;0.262
BR16+EMB48→CD202;D02;45;CD202;0;0;0.136
BR16+EMB48→CD202;D02;45;CD202;0;0;0.21
BR16+EMB48→CD202;D02;45;CD202;0;0;0.168
BR16+EMB48→CD202;D02;45;CD202;0;0;0.15
BR16+EMB48→CD202;D02;45;CD202;1;0;0.292
BR16+EMB48→CD202;D02;45;CD202;1;0;0.416
BR16+EMB48→CD202;D02;45;CD202;1;0;0.408
BR16+EMB48→CD202;D02;45;CD202;1;0;0.292
BR16+EMB48→CD202;D02;45;CD202;1;0;0.21
BR16+EMB48→CD202;D02;45;CD202;1;0;0.188
BR16+EMB48→CD202;D02;45;CD202;1;0;0.148
BR16+EMB48→CD202;D02;45;CD202;1;0;0.274
BR16+EMB48→CD202;D02;46;CD202;0;1;0.594
BR16+EMB48→CD202;D02;46;CD202;0;1;0.586
BR16+EMB48→CD202;D02;46;CD202;0;1;0.602
BR16+EMB48→CD202;D02;46;CD202;0;1;0.556
BR16+EMB48→CD202;D02;46;CD202;0;0;0.22
BR16+EMB48→CD202;D02;46;CD202;0;0;0.212
BR16+EMB48→CD202;D02;46;CD202;0;0;0.234
BR16+EMB48→CD202;D02;46;CD202;0;0;0.228
BR16+EMB48→CD202;D02;46;CD202;1;0;0.36
BR16+EMB48→CD202;D02;46;CD202;1;0;0.274
BR16+EMB48→CD202;D02;46;CD202;1;0;0.302
BR16+EMB48→CD202;D02;46;CD202;1;0;0.302
BR16+EMB48→CD202;D02;46;CD202;1;1;0.648
BR16+EMB48→CD202;D02;46;CD202;1;1;0.65
BR16+EMB48→CD202;D02;46;CD202;1;1;0.65
BR16+EMB48→CD202;D02;46;CD202;1;1;0.65
BR16+EMB48→CD202;D02;46;CD202;0;0;0.48
BR16+EMB48→CD202;D02;46;CD202;0;1;0.57
BR16+EMB48→CD202;D02;46;CD202;0;1;0.534
BR16+EMB48→CD202;D02;46;CD202;0;1;0.588
BR16+EMB48→CD202;D02;46;CD202;0;1;0.82
BR16+EMB48→CD202;D02;46;CD202;0;1;0.838
BR16+EMB48→CD202;D02;46;CD202;0;1;0.844
BR16+EMB48→CD202;D02;46;CD202;0;1;0.836
BR16+EMB48→CD202;D02;46;CD202;1;0;0.176
BR16+EMB48→CD202;D02;46;CD202;1;0;0.158
BR16+EMB48→CD202;D02;46;CD202;1;0;0.158
BR16+EMB48→CD202;D02;46;CD202;1;0;0.158
BR16+EMB48→CD202;D02;46;CD202;1;0;0.37
BR16+EMB48→CD202;D02;46;CD202;1;0;0.368
BR16+EMB48→CD202;D02;46;CD202;1;0;0.358
BR16+EMB48→CD202;D02;46;CD202;1;0;0.352
BR16+EMB48→CD202;D02;46;CD202;0;0;0.216
BR16+EMB48→CD202;D02;46;CD202;0;0;0.252
BR16+EMB48→CD202;D02;46;CD202;0;0;0.434
BR16+EMB48→CD202;D02;46;CD202;0;0;0.456
BR16+EMB48→CD202;D02;46;CD202;0;1;0.902
BR16+EMB48→CD202;D02;46;CD202;0;1;0.874
BR16+EMB48→CD202;D02;46;CD202;0;1;0.87
BR16+EMB48→CD202;D02;46;CD202;0;1;0.836
BR16+EMB48→CD202;D02;46;CD202;1;0;0.294
BR16+EMB48→CD202;D02;46;CD202;1;0;0.498
BR16+EMB48→CD202;D02;46;CD202;1;1;0.61
BR16+EMB48→CD202;D02;46;CD202;1;0;0.334
BR16+EMB48→CD202;D02;46;CD202;1;0;0.386
BR16+EMB48→CD202;D02;46;CD202;1;0;0.426
BR16+EMB48→CD202;D02;46;CD202;1;0;0.406
BR16+EMB48→CD202;D02;46;CD202;1;0;0.426
BR16+EMB48→CD202;D02;46;CD202;0;0;0.268
BR16+EMB48→CD202;D02;46;CD202;0;0;0.276
BR16+EMB48→CD202;D02;46;CD202;0;0;0.32
BR16+EMB48→CD202;D02;46;CD202;0;0;0.31
BR16+EMB48→CD202;D02;46;CD202;0;0;0.138
BR16+EMB48→CD202;D02;46;CD202;0;0;0.216
BR16+EMB48→CD202;D02;46;CD202;0;0;0.15
BR16+EMB48→CD202;D02;46;CD202;0;0;0.14
BR16+EMB48→CD202;D02;46;CD202;1;0;0.328
BR16+EMB48→CD202;D02;46;CD202;1;0;0.402
BR16+EMB48→CD202;D02;46;CD202;1;0;0.414
BR16+EMB48→CD202;D02;46;CD202;1;0;0.332
BR16+EMB48→CD202;D02;46;CD202;1;0;0.234
BR16+EMB48→CD202;D02;46;CD202;1;0;0.224
BR16+EMB48→CD202;D02;46;CD202;1;0;0.168
BR16+EMB48→CD202;D02;46;CD202;1;0;0.298
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.322
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.29
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.218
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.48
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;1;0;0.026
BR16+CD202→EMB48;D03;42;EMB48;1;0;0.032
BR16+CD202→EMB48;D03;42;EMB48;1;0;0.194
BR16+CD202→EMB48;D03;42;EMB48;1;0;0.198
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;0.988
BR16+CD202→EMB48;D03;42;EMB48;1;1;0.958
BR16+CD202→EMB48;D03;42;EMB48;1;1;0.958
BR16+CD202→EMB48;D03;42;EMB48;1;1;0.926
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.004
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.298
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.286
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.212
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.434
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;1;0;0.022
BR16+CD202→EMB48;D03;43;EMB48;1;0;0.024
BR16+CD202→EMB48;D03;43;EMB48;1;0;0.188
BR16+CD202→EMB48;D03;43;EMB48;1;0;0.192
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;0.98
BR16+CD202→EMB48;D03;43;EMB48;1;1;0.956
BR16+CD202→EMB48;D03;43;EMB48;1;1;0.956
BR16+CD202→EMB48;D03;43;EMB48;1;1;0.916
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D03;43;EMB48;1;1;0.998
BR16+CD202→EMB48;D03;43;EMB48;1;1;0.998
