genotipo;condicao;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
CD202;IRRIG;2055;28;0.9467017497193975;0.16358206239116163;0.5401598624268263;True;True
CD202;IRRIG;2056;28;0.9470679574650694;0.16711042871578985;0.5401598624268263;True;True
CD202;IRRIG;2057;28;0.947996293069487;0.1763880690066914;0.5401598624268263;True;True
CD202;IRRIG;2058;28;0.9486971916701599;0.18371962825490684;0.5401598624268263;True;True
CD202;IRRIG;2059;28;0.9492951038229495;0.1902040872771208;0.5401598624268263;True;True
CD202;IRRIG;2060;28;0.9497065037836472;0.19479211190022166;0.5401598624268263;True;True
CD202;IRRIG;2061;28;0.9499716792790832;0.19780504269088733;0.5401598624268263;True;True
CD202;IRRIG;2062;28;0.9501667928639592;0.20005013892665563;0.5401598624268263;True;True
CD202;IRRIG;2063;28;0.9504386881810922;0.20321904890814746;0.5401598624268263;True;True
CD202;IRRIG;2064;28;0.9506858787026905;0.20614119157332889;0.5401598624268263;True;True
CD202;IRRIG;2065;28;0.9508614556485927;0.20824081213861584;0.5401598624268263;True;True
CD202;IRRIG;2066;28;0.9510708178972418;0.21077080076909055;0.5401598624268263;True;True
CD202;IRRIG;2067;28;0.9514092194706153;0.21492135986581656;0.5401598624268263;True;True
CD202;IRRIG;2068;28;0.9517881787365559;0.21966032117420803;0.5401598624268263;True;True
CD202;IRRIG;2069;28;0.9520494433489719;0.22298420481855225;0.5401598624268263;True;True
CD202;IRRIG;2070;28;0.9522073616648562;0.22501597573417237;0.5401598624268263;True;True
CD202;IRRIG;2071;28;0.9522330664074766;0.2253483193203149;0.5401598624268263;True;True
CD202;IRRIG;2072;28;0.9521522104333702;0.224304450094861;0.5401598624268263;True;True
CD202;IRRIG;2073;28;0.9519943621836621;0.22227956495057694;0.5401598624268263;True;True
CD202;IRRIG;2074;28;0.951750144870855;0.2191803211521094;0.5401598624268263;True;True
CD202;IRRIG;2075;28;0.9515086412739381;0.21615529471109673;0.5401598624268263;True;True
CD202;IRRIG;2076;28;0.9513193575152256;0.21381176185098233;0.5401598624268263;True;True
CD202;IRRIG;2077;28;0.9511050974581079;0.2111877909040315;0.5401598624268263;True;True
CD202;IRRIG;2078;28;0.9509967059182529;0.20987192039385483;0.5401598624268263;True;True
CD202;IRRIG;2079;28;0.9507884236442099;0.20736502692910763;0.5401598624268263;True;True
CD202;IRRIG;2080;28;0.9505188554090833;0.20416242185491024;0.5401598624268263;True;True
CD202;IRRIG;2081;28;0.9505006235140452;0.20394751374009418;0.5401598624268263;True;True
CD202;IRRIG;2082;28;0.9506647662154484;0.20589006976162272;0.5401598624268263;True;True
CD202;IRRIG;2083;28;0.9509268934558596;0.2090284900884285;0.5401598624268263;True;True
CD202;IRRIG;2084;28;0.9511299870543691;0.2114910439818256;0.5401598624268263;True;True
CD202;IRRIG;2085;28;0.9514170822448053;0.2150187045281085;0.5401598624268263;True;True
CD202;IRRIG;2086;28;0.9517372598506408;0.21901793047195584;0.5401598624268263;True;True
CD202;IRRIG;2087;28;0.9520547658737456;0.2230524048473529;0.5401598624268263;True;True
CD202;IRRIG;2088;28;0.9522693126644403;0.22581773346488548;0.5401598624268263;True;True
CD202;IRRIG;2089;28;0.9525007073985711;0.22883595329456058;0.5401598624268263;True;True
CD202;IRRIG;2090;28;0.9526189352418092;0.23039249076316243;0.5401598624268263;True;True
CD202;IRRIG;2091;28;0.952631450712181;0.23055783769073168;0.5401598624268263;True;True
CD202;IRRIG;2092;28;0.952603374821749;0.23018706911572945;0.5401598624268263;True;True
CD202;IRRIG;2093;28;0.9526286263225705;0.23052051393001882;0.5401598624268263;True;True
CD202;IRRIG;2094;28;0.952579579320808;0.22987326012626264;0.5401598624268263;True;True
CD202;IRRIG;2095;28;0.9525407475868035;0.22936200928639144;0.5401598624268263;True;True
CD202;IRRIG;2096;28;0.9524719092492557;0.2284582902057194;0.5401598624268263;True;True
CD202;IRRIG;2097;28;0.952314698868789;0.2264067992127427;0.5401598624268263;True;True
CD202;IRRIG;2098;28;0.9520926687786885;0.2235386353908002;0.5401598624268263;True;True
CD202;IRRIG;2099;28;0.9518068177433765;0.21989591029286304;0.5401598624268263;True;True
CD202;IRRIG;2100;28;0.9514743949959188;0.21572951236147825;0.5401598624268263;True;True
CD202;IRRIG;2101;28;0.9512224019668515;0.212620607192047;0.5401598624268263;True;True
CD202;IRRIG;2102;28;0.9509533462381417;0.20934769960036953;0.5401598624268263;True;True
CD202;IRRIG;2103;28;0.950679275486427;0.2060626187625158;0.5401598624268263;True;True
CD202;IRRIG;2104;28;0.9503951622597122;0.20270858359784233;0.5401598624268263;True;True
CD202;IRRIG;2105;28;0.9500672068763352;0.19890123749405952;0.5401598624268263;True;True
CD202;IRRIG;2106;28;0.9497376794023753;0.19514405301812904;0.5401598624268263;True;True
CD202;IRRIG;2107;28;0.9494328606236402;0.19172878639670016;0.5401598624268263;True;True
CD202;IRRIG;2108;28;0.949044121841797;0.1874559206725575;0.5401598624268263;True;True
CD202;IRRIG;2109;28;0.9486199674969965;0.182897719900585;0.5401598624268263;True;True
CD202;IRRIG;2110;28;0.9482027995952066;0.17851842430035603;0.5401598624268263;True;True
CD202;IRRIG;2111;28;0.9478052509213918;0.17443907035167194;0.5401598624268263;True;True
CD202;IRRIG;2112;28;0.9473964877903862;0.17033845613302578;0.5401598624268263;True;True
CD202;IRRIG;2113;28;0.9471139405896245;0.16755865158771016;0.5401598624268263;True;True
CD202;IRRIG;2114;28;0.9470542285613629;0.16697683089573218;0.5401598624268263;True;True
CD202;IRRIG;2115;28;0.947143873725061;0.16785105200534634;0.5401598624268263;True;True
CD202;IRRIG;2116;28;0.9472938215045742;0.16932326306857387;0.5401598624268263;True;True
CD202;IRRIG;2117;28;0.9474353546158834;0.1707243163736279;0.5401598624268263;True;True
CD202;IRRIG;2118;28;0.9475128555159149;0.17149625020070253;0.5401598624268263;True;True
CD202;IRRIG;2119;28;0.9475606877441617;0.17197435676497663;0.5401598624268263;True;True
CD202;IRRIG;2120;28;0.9476174209397731;0.17254310235943704;0.5401598624268263;True;True
CD202;IRRIG;2121;28;0.9476583838185533;0.17295488068195358;0.5401598624268263;True;True
CD202;IRRIG;2122;28;0.9476240296861133;0.1726094725111061;0.5401598624268263;True;True
CD202;IRRIG;2123;28;0.9475561886275842;0.171929331076762;0.5401598624268263;True;True
CD202;IRRIG;2124;28;0.9474788623604443;0.17115725300234785;0.5401598624268263;True;True
CD202;IRRIG;2125;28;0.947438256628734;0.17075316072380753;0.5401598624268263;True;True
CD202;IRRIG;2126;28;0.9475647288654354;0.17201480869696606;0.5401598624268263;True;True
CD202;IRRIG;2127;28;0.9477229096121703;0.17360544961700808;0.5401598624268263;True;True
CD202;IRRIG;2128;28;0.9478399870387335;0.17479189456649163;0.5401598624268263;True;True
CD202;IRRIG;2129;28;0.9478396633430842;0.17478860352688574;0.5401598624268263;True;True
CD202;IRRIG;2130;28;0.947773386423288;0.17411601814372507;0.5401598624268263;True;True
CD202;IRRIG;2131;28;0.9476600956310944;0.17297210927377654;0.5401598624268263;True;True
CD202;IRRIG;2132;28;0.94742528758452;0.1706242923449216;0.5401598624268263;True;True
CD202;IRRIG;2133;28;0.9471508843130889;0.1679196060055877;0.5401598624268263;True;True
CD202;IRRIG;2134;28;0.9469398135806433;0.16586746266579372;0.5401598624268263;True;True
CD202;IRRIG;2135;28;0.9468474118727986;0.1649767555516205;0.5401598624268263;True;True
CD202;IRRIG;2136;28;0.9468371519370888;0.16487814152247143;0.5401598624268263;True;True
CD202;IRRIG;2137;28;0.9468990286880001;0.16547374269506393;0.5401598624268263;True;True
CD202;IRRIG;2138;28;0.947020601725405;0.16665004073399842;0.5401598624268263;True;True
CD202;IRRIG;2139;28;0.947083733900409;0.16726407925352488;0.5401598624268263;True;True
CD202;IRRIG;2140;28;0.947098931056771;0.1674122174911214;0.5401598624268263;True;True
CD202;IRRIG;2141;28;0.9471922569963077;0.16832472704225798;0.5401598624268263;True;True
CD202;IRRIG;2142;28;0.9473705289220253;0.17008121279512683;0.5401598624268263;True;True
CD202;IRRIG;2143;28;0.9475395615064811;0.17176303108400864;0.5401598624268263;True;True
CD202;IRRIG;2144;28;0.9477286372419733;0.17366331134468616;0.5401598624268263;True;True
CD202;IRRIG;2145;28;0.9478429874897737;0.17482240323691345;0.5401598624268263;True;True
CD202;IRRIG;2146;28;0.947881196172772;0.1752113595049572;0.5401598624268263;True;True
CD202;IRRIG;2147;28;0.9479449274783533;0.17586198761569954;0.5401598624268263;True;True
CD202;IRRIG;2148;28;0.9481200419302542;0.17766172524690815;0.5401598624268263;True;True
CD202;IRRIG;2149;28;0.9482720701400195;0.17923856030000695;0.5401598624268263;True;True
CD202;IRRIG;2150;28;0.9484198495127749;0.1807842197748996;0.5401598624268263;True;True
CD202;IRRIG;2151;28;0.9485788662060027;0.18246171205854406;0.5401598624268263;True;True
CD202;IRRIG;2152;28;0.9488174121575979;0.18500620362281772;0.5401598624268263;True;True
CD202;IRRIG;2153;28;0.9491094785838086;0.18816787779532756;0.5401598624268263;True;True
CD202;IRRIG;2154;28;0.9494199834644935;0.19158576882168005;0.5401598624268263;True;True
CD202;IRRIG;2155;28;0.949776094945539;0.1955785575844468;0.5401598624268263;True;True
CD202;IRRIG;2156;28;0.9501749783411613;0.20014485236518176;0.5401598624268263;True;True
CD202;IRRIG;2157;28;0.9506234859590018;0.20539989747627135;0.5401598624268263;True;True
CD202;IRRIG;2158;28;0.9510456467595361;0.2104651025370653;0.5401598624268263;True;True
CD202;IRRIG;2159;28;0.9515086568065646;0.21615548800610696;0.5401598624268263;True;True
CD202;IRRIG;2160;28;0.9519494403417578;0.22170642948182795;0.5401598624268263;True;True
CD202;IRRIG;2161;28;0.9523323250057932;0.2266359532465908;0.5401598624268263;True;True
CD202;IRRIG;2162;28;0.9527270354582119;0.23182427882011203;0.5401598624268263;True;True
CD202;IRRIG;2163;28;0.9531067815980776;0.23691954434775714;0.5401598624268263;True;True
CD202;IRRIG;2164;28;0.953503298304027;0.24234992157606533;0.5401598624268263;True;True
CD202;IRRIG;2165;28;0.953895376418359;0.24783170783194874;0.5430023283616561;True;True
CD202;IRRIG;2166;28;0.9543242864346616;0.2539581145321073;0.543246524481504;True;True
CD202;IRRIG;2167;28;0.9547428792056841;0.260069680419484;0.5448967249892689;True;True
CD202;IRRIG;2168;28;0.9551744785359592;0.2665102110767526;0.5466124429184196;True;True
CD202;IRRIG;2169;28;0.9556578415674598;0.27389322869947097;0.5491251339810508;True;True
CD202;IRRIG;2170;28;0.9561579359464898;0.28172369256641405;0.5514520492093764;True;True
CD202;IRRIG;2171;28;0.9565901817032058;0.28865121989293896;0.5530540770243412;True;True
CD202;IRRIG;2172;28;0.956967272840982;0.2948170147641661;0.558328437009515;True;True
CD202;IRRIG;2173;28;0.9572592941057388;0.2996708504085255;0.5629641193240957;True;True
CD202;IRRIG;2174;28;0.9575220818574234;0.30409819988031767;0.5667073149105908;True;True
CD202;IRRIG;2175;28;0.957804744272982;0.308923646164624;0.569786329391766;True;True
CD202;IRRIG;2176;28;0.9580420751189989;0.3130261534106267;0.5746589273685185;True;True
CD202;IRRIG;2177;28;0.9582205529175404;0.3161421105577449;0.575850327490173;True;True
CD202;IRRIG;2178;28;0.9583805369432992;0.31895774601971705;0.5776622816860932;True;True
CD202;IRRIG;2179;28;0.9585285702815487;0.3215821077923501;0.5790736638122125;True;True
CD202;IRRIG;2180;28;0.958790976777689;0.32627926389055556;0.5849639599995887;True;True
CD202;IRRIG;2181;28;0.9591288160553675;0.3324121147925073;0.5853655347708854;True;True
CD202;IRRIG;2182;28;0.9594454511913808;0.33824778762480456;0.5853655347708854;True;True
CD202;IRRIG;2183;28;0.9597103399740438;0.3431952879958421;0.5853655347708854;True;True
CD202;IRRIG;2184;28;0.9599419453933137;0.3475702309771228;0.5853655347708854;True;True
CD202;IRRIG;2185;28;0.9600736969277349;0.3500794632549966;0.5853655347708854;True;True
CD202;IRRIG;2186;28;0.9601084082381638;0.3507430237975294;0.5853655347708854;True;True
CD202;IRRIG;2187;28;0.9601221956826865;0.3510068790495547;0.5853655347708854;True;True
CD202;IRRIG;2188;28;0.9601032449639626;0.3506442543556737;0.5853655347708854;True;True
CD202;IRRIG;2189;28;0.9600825784702837;0.35024914931471873;0.5853655347708854;True;True
CD202;IRRIG;2190;28;0.960112682566726;0.3508248057038331;0.5853655347708854;True;True
CD202;IRRIG;2191;28;0.9602304278464385;0.35308382531596855;0.5853655347708854;True;True
CD202;IRRIG;2192;28;0.9603394568237609;0.355186237672918;0.5853655347708854;True;True
CD202;IRRIG;2193;28;0.9604590739699341;0.35750458342710684;0.5853655347708854;True;True
CD202;IRRIG;2194;28;0.9605551524495043;0.359375637390147;0.5853655347708854;True;True
CD202;IRRIG;2195;28;0.960569793840885;0.35966146535677684;0.5853655347708854;True;True
CD202;IRRIG;2196;28;0.9605188385544341;0.3586675177901074;0.5853655347708854;True;True
CD202;IRRIG;2197;28;0.9604216913627929;0.3567787340847017;0.5853655347708854;True;True
CD202;IRRIG;2198;28;0.9602554940846009;0.35356627463174567;0.5853655347708854;True;True
CD202;IRRIG;2199;28;0.9601188719705324;0.3509432570600915;0.5853655347708854;True;True
CD202;IRRIG;2200;28;0.9600546960871612;0.34971667043894383;0.5853655347708854;True;True
CD202;IRRIG;2201;28;0.9600723755413254;0.3500542233266314;0.5853655347708854;True;True
CD202;IRRIG;2202;28;0.9601743959242285;0.3520073319740392;0.5853655347708854;True;True
CD202;IRRIG;2203;28;0.9603784742006553;0.3559410954743263;0.5853655347708854;True;True
CD202;IRRIG;2204;28;0.9606573588868846;0.3613747592084064;0.5853655347708854;True;True
CD202;IRRIG;2205;28;0.9608818286494248;0.36579693104242694;0.5853655347708854;True;True
CD202;IRRIG;2206;28;0.9610592138438527;0.36932228502607484;0.5853655347708854;True;True
CD202;IRRIG;2207;28;0.9611407387577726;0.37095163137951376;0.5861493035126215;True;True
CD202;IRRIG;2208;28;0.9610730996534392;0.3695993990874191;0.5853655347708854;True;True
CD202;IRRIG;2209;28;0.9610040624888991;0.3682232947041426;0.5853655347708854;True;True
CD202;IRRIG;2210;28;0.9609835531987945;0.3678152804984086;0.5853655347708854;True;True
CD202;IRRIG;2211;28;0.9609667519444638;0.36748130518292044;0.5853655347708854;True;True
CD202;IRRIG;2212;28;0.9609667329592614;0.3674809279330261;0.5853655347708854;True;True
CD202;IRRIG;2213;28;0.9609953861502173;0.36805064225961537;0.5853655347708854;True;True
CD202;IRRIG;2214;28;0.9610446969125261;0.36903275407539493;0.5853655347708854;True;True
CD202;IRRIG;2215;28;0.9610336079638391;0.36881171474953556;0.5853655347708854;True;True
CD202;IRRIG;2216;28;0.9610321019297955;0.3687817027192842;0.5853655347708854;True;True
CD202;IRRIG;2217;28;0.961024965907585;0.36863952373915854;0.5853655347708854;True;True
CD202;IRRIG;2218;28;0.9609091563615766;0.3663382709670766;0.5853655347708854;True;True
CD202;IRRIG;2219;28;0.9607454179879147;0.3631043871926374;0.5853655347708854;True;True
CD202;IRRIG;2220;28;0.9606751362590233;0.3617233977299035;0.5853655347708854;True;True
CD202;IRRIG;2221;28;0.9606436583456353;0.3611062588337577;0.5853655347708854;True;True
CD202;IRRIG;2222;28;0.9606670371914525;0.36156453016909146;0.5853655347708854;True;True
CD202;IRRIG;2223;28;0.9607147671829507;0.3625015952634731;0.5853655347708854;True;True
CD202;IRRIG;2224;28;0.9607513606813086;0.3632213525657722;0.5853655347708854;True;True
CD202;IRRIG;2225;28;0.9607659663549183;0.3635089540602762;0.5853655347708854;True;True
CD202;IRRIG;2226;28;0.9607990206567553;0.3641605086870145;0.5853655347708854;True;True
CD202;IRRIG;2227;28;0.9607931583248573;0.36404488370375826;0.5853655347708854;True;True
CD202;IRRIG;2228;28;0.9606133832810599;0.3605135082839509;0.5853655347708854;True;True
CD202;IRRIG;2229;28;0.9603100430780002;0.3546180440771197;0.5853655347708854;True;True
CD202;IRRIG;2230;28;0.959993160192538;0.3485438586744936;0.5853655347708854;True;True
CD202;IRRIG;2231;28;0.959701074745963;0.3430212250984771;0.5853655347708854;True;True
CD202;IRRIG;2232;28;0.9595432709910722;0.34006786605957023;0.5853655347708854;True;True
CD202;IRRIG;2233;28;0.9595198443446612;0.33963123734355;0.5853655347708854;True;True
CD202;IRRIG;2234;28;0.9595431386267648;0.34006539772368005;0.5853655347708854;True;True
CD202;IRRIG;2235;28;0.9596242490237238;0.34158074795751814;0.5853655347708854;True;True
CD202;IRRIG;2236;28;0.9597040076843689;0.34307631735021016;0.5853655347708854;True;True
CD202;IRRIG;2237;28;0.9597617524649661;0.34416249057459886;0.5853655347708854;True;True
CD202;IRRIG;2238;28;0.9597837223053494;0.3445764892154035;0.5853655347708854;True;True
CD202;IRRIG;2239;28;0.9598000513097599;0.3448844595142862;0.5853655347708854;True;True
CD202;IRRIG;2240;28;0.9598537511828636;0.3458988644423233;0.5853655347708854;True;True
CD202;IRRIG;2241;28;0.9599348017010522;0.34743460315861574;0.5853655347708854;True;True
CD202;IRRIG;2242;28;0.9600182392435187;0.3490214480579449;0.5853655347708854;True;True
CD202;IRRIG;2243;28;0.9601277746749348;0.351113692578072;0.5853655347708854;True;True
CD202;IRRIG;2244;28;0.960205261014981;0.3525999829448988;0.5853655347708854;True;True
CD202;IRRIG;2245;28;0.960205836581039;0.35261104235283647;0.5853655347708854;True;True
CD202;IRRIG;2246;28;0.960159471964362;0.3517210654079641;0.5853655347708854;True;True
CD202;IRRIG;2247;28;0.9600835526044216;0.35026776472472293;0.5853655347708854;True;True
CD202;IRRIG;2248;28;0.9599707870368637;0.34811825354943604;0.5853655347708854;True;True
CD202;IRRIG;2249;28;0.959877855111488;0.34635499628319855;0.5853655347708854;True;True
CD202;IRRIG;2250;28;0.9597917836402377;0.3447285001049024;0.5853655347708854;True;True
CD202;IRRIG;2251;28;0.9597524484467022;0.34398729043669896;0.5853655347708854;True;True
CD202;IRRIG;2252;28;0.9597192328918057;0.3433624253758805;0.5853655347708854;True;True
CD202;IRRIG;2253;28;0.959621945595031;0.34153763659848435;0.5853655347708854;True;True
CD202;IRRIG;2254;28;0.9594310316186836;0.33798017962072624;0.5853655347708854;True;True
CD202;IRRIG;2255;28;0.959157956422944;0.33294562564028096;0.5853655347708854;True;True
CD202;IRRIG;2256;28;0.9588678439991855;0.32766617980015245;0.5853655347708854;True;True
CD202;IRRIG;2257;28;0.9585501302719469;0.3219658582638317;0.5792561186834375;True;True
CD202;IRRIG;2258;28;0.9583031099119145;0.3175924036881522;0.5766946520017928;True;True
CD202;IRRIG;2259;28;0.9581400892282842;0.31473405484241085;0.575850327490173;True;True
CD202;IRRIG;2260;28;0.9579847749677752;0.31203138939969366;0.5744372335484144;True;True
CD202;IRRIG;2261;28;0.9578359582470726;0.3094605502002299;0.5702637811865872;True;True
CD202;IRRIG;2262;28;0.9576417122794554;0.30613243438372084;0.5677012865470267;True;True
CD202;IRRIG;2263;28;0.9574095658482525;0.3021956568290751;0.5649984431690365;True;True
CD202;IRRIG;2264;28;0.9571056798267537;0.29710891310214205;0.5605997857168981;True;True
CD202;IRRIG;2265;28;0.9567661409050936;0.2915140678966839;0.5536068085704616;True;True
CD202;IRRIG;2266;28;0.9564658827032518;0.2866438421423315;0.5530540770243412;True;True
CD202;IRRIG;2267;28;0.9561922981539547;0.28226897309436494;0.5514520492093764;True;True
CD202;IRRIG;2268;28;0.9559774617479245;0.27887514598351626;0.5514520492093764;True;True
CD202;IRRIG;2269;28;0.9557797509146478;0.27578398441693464;0.5514520492093764;True;True
CD202;IRRIG;2270;28;0.9556275722188149;0.2734255642032499;0.5490837170822113;True;True
CD202;IRRIG;2271;28;0.9555151048257843;0.2716941831491136;0.5490259584014301;True;True
CD202;IRRIG;2272;28;0.9555251516611569;0.271848449135756;0.5490259584014301;True;True
CD202;IRRIG;2273;28;0.9555954944711074;0.27293073922808253;0.5490837170822113;True;True
CD202;IRRIG;2274;28;0.9556391822319952;0.2736048556109312;0.5490837170822113;True;True
CD202;IRRIG;2275;28;0.9556307549878947;0.2734747046953296;0.5490837170822113;True;True
CD202;IRRIG;2276;28;0.9555309006394297;0.2719367581639533;0.5490259584014301;True;True
CD202;IRRIG;2277;28;0.9553298895067447;0.2688642822253881;0.5481517324495736;True;True
CD202;IRRIG;2278;28;0.9550565128073221;0.26473573575091497;0.5451536084589624;True;True
CD202;IRRIG;2279;28;0.954773798425999;0.26052635330906687;0.5448967249892689;True;True
CD202;IRRIG;2280;28;0.9545102681591048;0.2566572224708179;0.5445747580472677;True;True
CD202;IRRIG;2281;28;0.9543283705450533;0.25401710807772926;0.543246524481504;True;True
CD202;IRRIG;2282;28;0.9542725985751827;0.2532125779567812;0.543246524481504;True;True
CD202;IRRIG;2283;28;0.9542924980238191;0.25349936797905354;0.543246524481504;True;True
CD202;IRRIG;2284;28;0.9543469884103888;0.25428619459337726;0.543246524481504;True;True
CD202;IRRIG;2285;28;0.9543644776659232;0.25453920527875445;0.543246524481504;True;True
CD202;IRRIG;2286;28;0.9542677373981385;0.25314256377563793;0.543246524481504;True;True
CD202;IRRIG;2287;28;0.9541571234521705;0.25155417913767747;0.543246524481504;True;True
CD202;IRRIG;2288;28;0.9540002418580182;0.24931698464321467;0.543246524481504;True;True
CD202;IRRIG;2289;28;0.9538137553032423;0.24668125929624762;0.5430023283616561;True;True
CD202;IRRIG;2290;28;0.9536222908909343;0.2440017344881537;0.5401598624268263;True;True
CD202;IRRIG;2291;28;0.9534991748066126;0.24229286513568798;0.5401598624268263;True;True
CD202;IRRIG;2292;28;0.9534077936988602;0.2410315967295183;0.5401598624268263;True;True
CD202;IRRIG;2293;28;0.9533031559118048;0.2395947719273374;0.5401598624268263;True;True
CD202;IRRIG;2294;28;0.9531888281642489;0.23803390715596662;0.5401598624268263;True;True
CD202;IRRIG;2295;28;0.9530404110455574;0.23602161761731127;0.5401598624268263;True;True
CD202;IRRIG;2296;28;0.9528707418079324;0.2337404308376861;0.5401598624268263;True;True
CD202;IRRIG;2297;28;0.9527175701494351;0.23169858216848727;0.5401598624268263;True;True
CD202;IRRIG;2298;28;0.9525761167586927;0.22982762982841337;0.5401598624268263;True;True
CD202;IRRIG;2299;28;0.9525005170323065;0.22883345490179824;0.5401598624268263;True;True
CD202;IRRIG;2300;28;0.9524469186269112;0.22813102873429691;0.5401598624268263;True;True
CD202;IRRIG;2301;28;0.9523836389895503;0.22730430496026593;0.5401598624268263;True;True
CD202;IRRIG;2302;28;0.952309306867806;0.22633674189646769;0.5401598624268263;True;True
CD202;IRRIG;2303;28;0.9522521180690788;0.2255949381982013;0.5401598624268263;True;True
CD202;IRRIG;2304;28;0.9522283773243724;0.22528765883674207;0.5401598624268263;True;True
CD202;IRRIG;2305;28;0.9522034873543761;0.2249659233157999;0.5401598624268263;True;True
CD202;IRRIG;2306;28;0.9521600808800557;0.2244058611734822;0.5401598624268263;True;True
CD202;IRRIG;2307;28;0.952122660427663;0.22392407784456103;0.5401598624268263;True;True
CD202;IRRIG;2308;28;0.9520923952065066;0.2235351223821364;0.5401598624268263;True;True
CD202;IRRIG;2309;28;0.9520693473597612;0.22323934397455186;0.5401598624268263;True;True
CD202;IRRIG;2310;28;0.9520322341581667;0.22276382837579767;0.5401598624268263;True;True
CD202;IRRIG;2311;28;0.9520724463198017;0.22327909241109611;0.5401598624268263;True;True
CD202;IRRIG;2312;28;0.9522633031745135;0.22573984352756227;0.5401598624268263;True;True
CD202;IRRIG;2313;28;0.952490812734574;0.22870612792259298;0.5401598624268263;True;True
CD202;IRRIG;2314;28;0.9528035902036147;0.23284322753699854;0.5401598624268263;True;True
CD202;IRRIG;2315;28;0.9531889135723177;0.2380350696885929;0.5401598624268263;True;True
CD202;IRRIG;2316;28;0.953594871764467;0.24362019837369114;0.5401598624268263;True;True
CD202;IRRIG;2317;28;0.9539368934324381;0.24841877036299287;0.5431843262414695;True;True
CD202;IRRIG;2318;28;0.9542047842531786;0.2522374580128467;0.543246524481504;True;True
CD202;IRRIG;2319;28;0.9544066897665846;0.2551508154948288;0.543985782307582;True;True
CD202;IRRIG;2320;28;0.954516948245999;0.25675465189259283;0.5445747580472677;True;True
CD202;IRRIG;2321;28;0.9545759780584666;0.2576170644750957;0.5448967249892689;True;True
CD202;IRRIG;2322;28;0.9546484878700042;0.2586800116381751;0.5448967249892689;True;True
CD202;IRRIG;2323;28;0.9547371572631234;0.259985247537426;0.5448967249892689;True;True
CD202;IRRIG;2324;28;0.9549243792290826;0.262760793175873;0.5449164679511784;True;True
CD202;IRRIG;2325;28;0.955155204293429;0.2662195522908378;0.5466124429184196;True;True
CD202;IRRIG;2326;28;0.9552818668015206;0.2681348760658224;0.5477536163456194;True;True
CD202;IRRIG;2327;28;0.9552037956188287;0.2669528650729345;0.5469733529116769;True;True
CD202;IRRIG;2328;28;0.9550104210898184;0.2640453077068271;0.5451536084589624;True;True
CD202;IRRIG;2329;28;0.9548560876823713;0.26174529076070896;0.5448967249892689;True;True
CD202;IRRIG;2330;28;0.9547314516888128;0.259901080887447;0.5448967249892689;True;True
CD202;IRRIG;2331;28;0.9547410558387482;0.2600427721561094;0.5448967249892689;True;True
CD202;IRRIG;2332;28;0.9548415769194416;0.2615299714825845;0.5448967249892689;True;True
CD202;IRRIG;2333;28;0.9548496975930374;0.2616504511048056;0.5448967249892689;True;True
CD202;IRRIG;2334;28;0.9546361382921842;0.2584986943900669;0.5448967249892689;True;True
CD202;IRRIG;2335;28;0.9543102436633435;0.2537553667094898;0.543246524481504;True;True
CD202;IRRIG;2336;28;0.9538610037347066;0.24734662837753185;0.5430023283616561;True;True
CD202;IRRIG;2337;28;0.9532557421671778;0.2389463130232446;0.5401598624268263;True;True
CD202;IRRIG;2338;28;0.9526441024670057;0.23072509694511345;0.5401598624268263;True;True
CD202;IRRIG;2339;28;0.9521551930984941;0.22434287685140974;0.5401598624268263;True;True
CD202;IRRIG;2340;28;0.9518725238595784;0.22072829247116404;0.5401598624268263;True;True
CD202;IRRIG;2341;28;0.9517659432323481;0.21937958251583606;0.5401598624268263;True;True
CD202;IRRIG;2342;28;0.9517507801227669;0.21918833018190637;0.5401598624268263;True;True
CD202;IRRIG;2343;28;0.9517594055407274;0.21929710346868697;0.5401598624268263;True;True
CD202;IRRIG;2344;28;0.9518905785664217;0.2209575292281356;0.5401598624268263;True;True
CD202;IRRIG;2345;28;0.9521550247109131;0.22434070728980338;0.5401598624268263;True;True
CD202;IRRIG;2346;28;0.9525218204714904;0.2291132013313058;0.5401598624268263;True;True
CD202;IRRIG;2347;28;0.9529249759274874;0.23446737826007397;0.5401598624268263;True;True
CD202;IRRIG;2348;28;0.9533241203528738;0.23988201046644553;0.5401598624268263;True;True
CD202;IRRIG;2349;28;0.9535402189839012;0.2428613396473836;0.5401598624268263;True;True
CD202;IRRIG;2350;28;0.9535909580585885;0.24356578396607675;0.5401598624268263;True;True
CD202;IRRIG;2351;28;0.9536743636474747;0.2447278340722041;0.5402979415307757;True;True
CD202;IRRIG;2352;28;0.9539122948327847;0.24807078579954744;0.5430023283616561;True;True
CD202;IRRIG;2353;28;0.954445174408388;0.2557095821890206;0.5440460094083831;True;True
CD202;IRRIG;2354;28;0.9550088201928042;0.2640213563696924;0.5451536084589624;True;True
CD202;IRRIG;2355;28;0.955471532616792;0.2710260527672741;0.5490259584014301;True;True
CD202;IRRIG;2356;28;0.9559011598433221;0.277678545347985;0.5514520492093764;True;True
CD202;IRRIG;2357;28;0.956280071314989;0.28366606170796105;0.5519727891379522;True;True
CD202;IRRIG;2358;28;0.9566374126428656;0.2894172240511601;0.5530540770243412;True;True
CD202;IRRIG;2359;28;0.9570001729252824;0.2953604045396917;0.5588415034233465;True;True
